transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,amount,timestamp,location,payment_method,account_age_days,customer_avg_amount,fraud_label,fraud_pattern,merchant_category
txn_0aebf44683,cust_ce93549607,merch_4fce905382,dev_eb2728a938,ip_a8c1265c5b,pmt_203b650ce1,869.14,2026-01-13 09:39:16,Ahmedabad,wallet,57,460.1,0,none,utilities
txn_c0d1dd07b8,cust_bdbdec2177,merch_d5b415c871,dev_0145518185,ip_39ade32566,pmt_e7bc49802b,1282.92,2026-01-13 09:50:05,Ahmedabad,wallet,1893,1142.01,0,none,pharmacy
txn_eeb4f1564a,cust_a621ad7c5c,merch_21e6ea0d08,dev_1388c28f97,ip_bbacf63596,pmt_7f61b7b634,1215.24,2026-01-13 09:52:40,Pune,card,453,791.21,0,none,electronics
txn_c550433c6d,cust_0fa4613031,merch_7b950a0080,dev_aa44442604,ip_2020e1f906,pmt_f5501dc893,420.17,2026-01-13 09:59:51,Jaipur,wallet,219,420.83,0,none,food_delivery
txn_7dbfe02553,cust_3f8e042ee9,merch_7019fa8b8c,dev_10e488cf3b,ip_9140e99d2f,pmt_3423c3cc1a,331.95,2026-01-13 10:19:00,Lucknow,card,316,450.33,0,none,pharmacy
txn_d8fa0b019e,cust_3485b2b426,merch_630f80b667,dev_5d6d7ead85,ip_040713d60a,pmt_357aa767bc,992.28,2026-01-13 10:49:49,Chennai,upi,671,645.56,0,none,electronics
txn_78943672b9,cust_d6dc252f20,merch_cf45f9a363,dev_2622de52e1,ip_8fe42a626c,pmt_d29814c035,504.09,2026-01-13 11:00:53,Ahmedabad,wallet,8,512.15,0,none,travel
txn_6679036256,cust_824eac2878,merch_bcf79cde19,dev_766e1ce375,ip_164a92c6ac,pmt_011b577267,233.72,2026-01-13 11:03:14,Delhi,wallet,1329,463.17,0,none,utilities
txn_692b4b3794,cust_68aa962733,merch_0018ded378,dev_26896ce7d0,ip_1cf061010c,pmt_5b3c76e1d6,176.8,2026-01-13 11:10:15,Bengaluru,netbanking,266,171.44,0,none,pharmacy
txn_0dd878415b,cust_fc9622768a,merch_4fce905382,dev_c82301c3aa,ip_d58ad04dc7,pmt_2ee6098dcf,1126.31,2026-01-13 11:14:04,Chandigarh,wallet,8,732.72,0,none,utilities
txn_09d9cbf204,cust_2b8ad557a1,merch_6836db54d7,dev_d4014991e4,ip_92b9925888,pmt_ff0a20e044,1366.73,2026-01-13 11:21:26,Mumbai,card,627,1397.2,0,none,fuel
txn_ef2fb70d1b,cust_686ac3a34d,merch_1a4e87dbaf,dev_0f1b76a383,ip_7446293bad,pmt_c00c2afe23,276.22,2026-01-13 11:28:30,Kochi,card,618,329.76,0,none,jewelry
txn_84954c229f,cust_a4d95f9479,merch_c2fb29e3be,dev_dba4d0ee37,ip_8f73a256a4,pmt_07e449511a,2246.16,2026-01-13 11:30:46,Bengaluru,wallet,71,873.0,0,none,jewelry
txn_737f80e30d,cust_653c7fbb2c,merch_6836db54d7,dev_c443e3e811,ip_c6e999a84d,pmt_f71a024953,1003.55,2026-01-13 11:34:40,Chandigarh,netbanking,124,624.65,0,none,fuel
txn_7d40bbc0d7,cust_856381c787,merch_1a4e87dbaf,dev_f81a57e0fa,ip_ed088e5864,pmt_5c2dc4da00,3724.3,2026-01-13 11:41:52,Lucknow,card,147,1441.08,0,none,jewelry
txn_e94946dcc5,cust_7d675b6b89,merch_6b13b81417,dev_498f2d4a1b,ip_b2f7f18038,pmt_887077e2e6,568.38,2026-01-13 11:49:22,Lucknow,upi,125,705.24,0,none,jewelry
txn_9db4ccdac9,cust_d7d932c428,merch_25dcc81629,dev_fecd2b7194,ip_8a5f3d9134,pmt_c210b0babc,512.6,2026-01-13 12:02:18,Chandigarh,card,258,537.52,0,none,electronics
txn_dc15af3fe4,cust_fe639d9974,merch_875a820e54,dev_01870cef56,ip_73f2feac95,pmt_d5ca18a98d,383.43,2026-01-13 12:02:52,Mumbai,wallet,56,430.71,0,none,fashion
txn_dbcff80387,cust_d0e56e16fa,merch_db564f82de,dev_4ecb73e935,ip_1df103ec3e,pmt_0d567f60d9,2801.94,2026-01-13 12:05:37,Lucknow,wallet,453,2307.75,0,none,pharmacy
txn_a419b82533,cust_080b693b9d,merch_0018ded378,dev_90b01c2525,ip_9e96c763c2,pmt_3b2b90f6d7,831.89,2026-01-13 12:05:54,Jaipur,upi,48,509.17,0,none,pharmacy
txn_5f0cc7864e,cust_b624cdd969,merch_149267c045,dev_98935383a4,ip_113d3726be,pmt_04b4a416f7,544.24,2026-01-13 12:24:03,Hyderabad,netbanking,138,369.4,0,none,travel
txn_f499a5c8e6,cust_45facd18e0,merch_08cb85e737,dev_a4d9d736f9,ip_762a57aa2a,pmt_11b0e01c94,1793.4,2026-01-13 12:28:45,Hyderabad,card,500,893.91,0,none,electronics
txn_0f158d8dce,cust_ec03e5b6c2,merch_6f6cfb25aa,dev_f048a860fb,ip_16e380d153,pmt_34b2a8ee33,934.05,2026-01-13 12:41:04,Lucknow,upi,83,413.58,1,fraud_ring,entertainment
txn_8f5fcbbe27,cust_3977deb011,merch_9bfdc3e901,dev_921a3c4067,ip_4cd8d8e824,pmt_2c4903bdfc,781.97,2026-01-13 12:46:56,Pune,upi,841,769.74,0,none,grocery
txn_4b44de0351,cust_5554097e66,merch_b3cd51543f,dev_6fba6bc284,ip_78a49062f0,pmt_abbc27dac3,241.14,2026-01-13 12:49:52,Pune,card,110,306.45,0,none,fuel
txn_5d54d09f2f,cust_650e7cc91d,merch_0d677f499e,dev_92f1d0d464,ip_44c15d0f0c,pmt_0bad8fc7e2,119.33,2026-01-13 12:54:12,Kochi,upi,161,159.75,0,none,fashion
txn_073445730e,cust_6ff0aa7d5c,merch_966aed08f2,dev_b6f4020f26,ip_8d1bf69dd4,pmt_fdcf43527a,316.18,2026-01-13 12:59:05,Hyderabad,netbanking,615,501.72,0,none,grocery
txn_1976923d1d,cust_f09515f06e,merch_38716f0aba,dev_6200e3b29e,ip_b462cb2791,pmt_c62292a4a7,2445.48,2026-01-13 13:11:07,Ahmedabad,netbanking,57,2222.9,0,none,food_delivery
txn_00cba2a67b,cust_9ced37b3b9,merch_db564f82de,dev_4f62ae7b1e,ip_3d695ec4f6,pmt_378d76f8e8,328.52,2026-01-13 13:38:12,Chandigarh,upi,67,337.9,0,none,pharmacy
txn_4e6790a963,cust_8775f75ed1,merch_3c23fe8cfe,dev_be2a0e2e52,ip_c322998c5c,pmt_04078b5d03,176.69,2026-01-13 13:38:32,Delhi,upi,650,198.05,0,none,fashion
txn_138e8f0560,cust_9bc15c7b5e,merch_9e610a3b92,dev_62512bb209,ip_1a30f9efdc,pmt_7dd463e329,240.83,2026-01-13 13:48:21,Hyderabad,card,587,225.94,0,none,fuel
txn_6122778e63,cust_8df521928b,merch_cd686e79ec,dev_96192626d9,ip_ec1fb7a910,pmt_08cdc08c2c,381.55,2026-01-13 13:49:46,Kolkata,wallet,142,242.51,0,none,entertainment
txn_e36bedbc60,cust_92a75cd321,merch_0e78f7bcdf,dev_a9da82fc84,ip_1128931523,pmt_4cebb7f495,710.91,2026-01-13 13:50:59,Bengaluru,wallet,770,674.54,0,none,fashion
txn_a742189bf5,cust_f186cc1dea,merch_c2fb29e3be,dev_85c103c0a2,ip_672a12589d,pmt_f782443b87,700.89,2026-01-13 13:55:32,Bengaluru,wallet,915,826.0,0,none,jewelry
txn_2554561553,cust_edb3d679f8,merch_966aed08f2,dev_ded9fa9f5e,ip_157baddcff,pmt_feecfa335c,866.8,2026-01-13 13:55:58,Chandigarh,netbanking,725,850.99,0,none,grocery
txn_81e43ec0bc,cust_b32054018e,merch_023d4ac6fc,dev_f3e651d3a6,ip_8b63c51efd,pmt_1b749dd5db,428.29,2026-01-13 14:15:14,Lucknow,card,180,639.15,0,none,pharmacy
txn_29f55afd5a,cust_785578cc10,merch_bf368185fd,dev_fc126f9896,ip_95c5a8c43b,pmt_6db35a5cfa,125.98,2026-01-13 14:16:59,Bengaluru,netbanking,527,143.95,0,none,electronics
txn_4aa4aee344,cust_234d221794,merch_630f80b667,dev_2b192c5fb8,ip_42aa77b15b,pmt_b89aa3337d,1849.62,2026-01-13 14:50:40,Bengaluru,wallet,671,1865.95,0,none,electronics
txn_2e8923bfe9,cust_18f18ae4b9,merch_76949dba68,dev_712b8923a4,ip_252e02684b,pmt_89de462399,988.77,2026-01-13 14:54:39,Bengaluru,wallet,1052,1297.3,0,none,entertainment
txn_780369d977,cust_a1ec4c6cf3,merch_0d677f499e,dev_da02cfac66,ip_115d296108,pmt_a114b5992d,186.51,2026-01-13 15:14:11,Chandigarh,wallet,1030,147.05,0,none,fashion
txn_6c8ffc323a,cust_13b245c2bc,merch_cac8d54855,dev_eda76c4ff9,ip_e7576d8d1b,pmt_e319037cb5,1364.25,2026-01-13 15:23:05,Jaipur,card,496,1076.38,0,none,utilities
txn_83894e3a3d,cust_4f8459cae2,merch_72bd418f58,dev_e3c2ae2c17,ip_0ca01ac523,pmt_e76237024c,620.17,2026-01-13 15:48:37,Chandigarh,upi,122,483.72,0,none,electronics
txn_7f00420cc3,cust_48dfcaa058,merch_29b7c55611,dev_7d808af6e1,ip_ecff084802,pmt_745846f0f0,2014.57,2026-01-13 15:59:47,Kochi,upi,21,964.38,0,none,fuel
txn_80ec4beccf,cust_08394d375e,merch_6f6cfb25aa,dev_09a4e74912,ip_fbeb17fad1,pmt_70d556cf13,896.28,2026-01-13 16:01:56,Kolkata,card,1252,1400.66,0,none,entertainment
txn_9f21be380b,cust_7c584a2b01,merch_f810bf5b6d,dev_74154610ab,ip_062024feb4,pmt_b1254ff1c3,554.97,2026-01-13 16:05:47,Bengaluru,wallet,144,798.56,0,none,food_delivery
txn_5835e8be31,cust_9d36ff47db,merch_7b950a0080,dev_9278fb1b4f,ip_51335e9847,pmt_477dc0ddd1,253.17,2026-01-13 16:07:44,Pune,wallet,423,304.83,0,none,food_delivery
txn_9921fd5efc,cust_7160671cc4,merch_9a99f623f5,dev_a224274566,ip_d24f70ea4b,pmt_0c424951ab,1020.83,2026-01-13 16:14:21,Bengaluru,netbanking,574,951.32,0,none,jewelry
txn_7027bf8d73,cust_99bceb976d,merch_eb9d5ebaf4,dev_b14056da55,ip_e101033602,pmt_a1f7a3a149,145.32,2026-01-13 16:41:23,Jaipur,netbanking,539,259.24,0,none,electronics
txn_edbe3a4df9,cust_7199ef013d,merch_20e44d8ca7,dev_ac70312ec1,ip_3aed539509,pmt_6c01832bdb,352.61,2026-01-13 16:49:09,Delhi,wallet,289,411.54,0,none,utilities
txn_646a90fd43,cust_888f979c38,merch_993b9e2f43,dev_20cdd4dbbc,ip_16b422c7ff,pmt_86307ab18e,29.95,2026-01-13 17:08:23,Jaipur,card,112,625.45,1,card_testing,utilities
txn_5d2850f40a,cust_888f979c38,merch_400d8b41e8,dev_20cdd4dbbc,ip_16b422c7ff,pmt_f9d752e0bb,33.42,2026-01-13 17:09:32,Jaipur,card,112,625.45,1,card_testing,jewelry
txn_f6f429aa99,cust_888f979c38,merch_29b7c55611,dev_20cdd4dbbc,ip_16b422c7ff,pmt_86307ab18e,88.35,2026-01-13 17:10:59,Jaipur,card,112,625.45,1,card_testing,fuel
txn_d22e71432f,cust_888f979c38,merch_153644e3cb,dev_20cdd4dbbc,ip_16b422c7ff,pmt_86307ab18e,66.65,2026-01-13 17:11:11,Jaipur,card,112,625.45,1,card_testing,travel
txn_7a26f77066,cust_888f979c38,merch_b2b5b5932b,dev_20cdd4dbbc,ip_16b422c7ff,pmt_f9d752e0bb,97.23,2026-01-13 17:11:14,Jaipur,card,112,625.45,1,card_testing,travel
txn_6dff3cdc56,cust_058498ce17,merch_993b9e2f43,dev_6f45c43893,ip_c6fae79382,pmt_25a50a952f,4290.51,2026-01-13 17:14:50,Pune,netbanking,313,3683.4,0,none,utilities
txn_f197078680,cust_79689ddb49,merch_b588adf2cf,dev_31c6d0d62f,ip_0158b62684,pmt_e17f62bbb5,608.11,2026-01-13 17:17:37,Pune,wallet,238,645.68,0,none,fashion
txn_2459b0bc90,cust_a089d694f7,merch_25dcc81629,dev_dc6d0b09de,ip_9543d05ae2,pmt_0d011b08ed,664.34,2026-01-13 17:17:48,Mumbai,netbanking,92,393.81,0,none,electronics
txn_cdc8f2b7e9,cust_2094527fa9,merch_bcf79cde19,dev_be74d86243,ip_38728611b1,pmt_ca7afa0768,276.21,2026-01-13 17:26:00,Bengaluru,netbanking,74,193.0,0,none,utilities
txn_415a18225e,cust_6cab4f4253,merch_84cc6f6607,dev_e41b558a0c,ip_38418682d3,pmt_3ccdd8c5ed,1566.78,2026-01-13 17:26:37,Chennai,wallet,127,1036.64,0,none,fuel
txn_15c5209696,cust_e42bf8b1a9,merch_9bfdc3e901,dev_12c68d01a2,ip_4f7974cfb1,pmt_dcece781dd,349.26,2026-01-13 17:43:21,Chandigarh,upi,19,303.79,0,none,grocery
txn_5901ec5ceb,cust_0fddcefe7c,merch_6836db54d7,dev_3eda2250f5,ip_574fe2bef5,pmt_604326d355,1473.03,2026-01-13 17:55:56,Ahmedabad,wallet,348,1851.31,0,none,fuel
txn_64e7d40cf4,cust_5a134425b1,merch_023d4ac6fc,dev_44d4d5e4f2,ip_657316e0f6,pmt_1fa81859ed,1860.9,2026-01-13 18:27:46,Chennai,upi,1246,1320.99,0,none,pharmacy
txn_1e60e02ac4,cust_1db63507e5,merch_0018ded378,dev_c29844277a,ip_d15e94122f,pmt_534291f6d7,272.82,2026-01-13 18:34:58,Mumbai,upi,153,325.8,0,none,pharmacy
txn_2491da3f3a,cust_253a9d2ba8,merch_2a53c49e2e,dev_dee31584b1,ip_44ad7ca0c0,pmt_2bf894915c,708.69,2026-01-13 18:42:53,Chennai,wallet,40,471.46,0,none,entertainment
txn_57c0b5cc7b,cust_232d69f483,merch_00be0b6b49,dev_1c712d4690,ip_a1e995cd37,pmt_b0e953948d,606.62,2026-01-13 18:52:01,Delhi,card,32,810.9,0,none,electronics
txn_46460ed1fa,cust_d5d4e22464,merch_fb029a39e7,dev_43d94fe404,ip_8facd205a2,pmt_1ea696f081,279.77,2026-01-13 19:06:09,Kochi,wallet,439,289.07,0,none,entertainment
txn_66d579a9ed,cust_da3de74b90,merch_149267c045,dev_1b54401420,ip_04b7834428,pmt_f3086a2400,1517.32,2026-01-13 19:12:26,Kolkata,upi,1368,1035.87,0,none,travel
txn_3dca5677d6,cust_b8f4592831,merch_93c07c678c,dev_d9b7be2d1c,ip_be2cc18e21,pmt_d7f9c94a96,267.95,2026-01-13 19:26:30,Delhi,netbanking,73,400.6,0,none,grocery
txn_13fcdbe897,cust_a7c8e57a98,merch_00be0b6b49,dev_a998e1e42d,ip_b2805de687,pmt_cd343e38c5,1012.21,2026-01-13 19:28:07,Lucknow,upi,128,995.95,0,none,electronics
txn_db1dd76f5a,cust_d129a89939,merch_4cfa6dbbd7,dev_390c572926,ip_c37fd1bc28,pmt_89abd0f31b,1566.75,2026-01-13 19:32:50,Lucknow,card,10,1307.17,0,none,travel
txn_b5e17e2d94,cust_7e2b6f1788,merch_dd847da09d,dev_4f1f0be34e,ip_9a9c15d2b9,pmt_97b2125cb3,312.06,2026-01-13 19:33:53,Mumbai,wallet,12,310.99,0,none,food_delivery
txn_8214fe62f6,cust_a4ca5de1d4,merch_a4649a3467,dev_53e6e6344f,ip_582aad0508,pmt_30cf8e59c2,247.8,2026-01-13 19:52:31,Chandigarh,upi,274,313.69,0,none,fuel
txn_2386ac880c,cust_eb774612c2,merch_1a4e87dbaf,dev_f98dc779c7,ip_27a80de6f8,pmt_6054f7fad0,660.45,2026-01-13 19:57:46,Kolkata,upi,357,453.21,0,none,jewelry
txn_7ffafcb424,cust_a2fe6c5414,merch_966aed08f2,dev_b06e430302,ip_90bd6afb57,pmt_ab93e2abc8,478.62,2026-01-13 20:00:33,Hyderabad,upi,616,469.79,0,none,grocery
txn_6a53628773,cust_47daccf426,merch_7b950a0080,dev_79fd87e334,ip_c4a920947d,pmt_732e3739bf,893.9,2026-01-13 20:32:21,Lucknow,upi,191,884.56,0,none,food_delivery
txn_89e222c574,cust_3eaf83ebe6,merch_fb029a39e7,dev_b23832536a,ip_f8ec972d50,pmt_adbf8aa247,244.3,2026-01-13 20:35:10,Jaipur,wallet,69,394.54,0,none,entertainment
txn_419522aa5f,cust_3f24dd56b8,merch_3b8ab97346,dev_9d295cba90,ip_0b8e976e0f,pmt_583c08bf48,821.57,2026-01-13 20:42:32,Bengaluru,netbanking,939,650.98,0,none,entertainment
txn_e8eb5e0d5e,cust_3595676ccf,merch_2e589c17ff,dev_95e47ee7c0,ip_20ea64c536,pmt_708f251c6a,530.03,2026-01-13 20:43:27,Delhi,wallet,124,379.07,0,none,entertainment
txn_c60efb4ba0,cust_83e4377472,merch_b548ea499c,dev_14dcf28d93,ip_d16d010386,pmt_d0f38a7526,992.08,2026-01-13 20:57:28,Kolkata,netbanking,569,1382.81,0,none,jewelry
txn_b0949ce327,cust_a8adb7aa50,merch_993b9e2f43,dev_d8095d4fba,ip_3683428689,pmt_4198bfe584,1926.17,2026-01-13 20:59:10,Hyderabad,upi,172,683.7,0,none,utilities
txn_2051c32c8e,cust_3deefa9232,merch_bcf79cde19,dev_146cc174e9,ip_16af977cb5,pmt_96c4bb9681,1016.13,2026-01-13 21:06:20,Ahmedabad,upi,894,709.45,0,none,utilities
txn_5fb0700aa7,cust_fd98285d56,merch_5d7550a442,dev_548725fa2a,ip_0f0a1e40e1,pmt_e9ed886534,1232.29,2026-01-13 21:06:27,Kolkata,upi,152,1441.53,0,none,utilities
txn_3166d8d7da,cust_6292423298,merch_0018ded378,dev_38e6ce609c,ip_349015f6d1,pmt_f4e8946b1d,11711.13,2026-01-13 21:13:25,Lucknow,upi,311,1315.18,1,account_takeover,pharmacy
txn_a276e1e5f3,cust_00dfb04e48,merch_6b13b81417,dev_330b8b9d4e,ip_5dbc39a411,pmt_a31696b044,539.69,2026-01-13 21:34:49,Pune,upi,596,290.9,0,none,jewelry
txn_de797a6895,cust_3deefa9232,merch_cac8d54855,dev_146cc174e9,ip_16af977cb5,pmt_96c4bb9681,530.09,2026-01-13 21:47:14,Jaipur,card,894,709.45,0,none,utilities
txn_b0f85525b8,cust_f26b9efcc9,merch_48ebb81d43,dev_737198d9aa,ip_b839fa8755,pmt_c19c2043ef,1023.63,2026-01-13 21:57:46,Mumbai,upi,1504,950.39,0,none,pharmacy
txn_3c409a6a64,cust_fb20392410,merch_e913595253,dev_d6c94fb6c5,ip_9ca8362702,pmt_6964f0d1f2,607.15,2026-01-13 22:07:54,Mumbai,wallet,1655,851.36,0,none,pharmacy
txn_bcd087564f,cust_3f547bc8b8,merch_72bd418f58,dev_19e635b1d2,ip_8a3c3dbe10,pmt_853e92b1b9,985.32,2026-01-13 22:22:27,Chandigarh,netbanking,43,1034.73,0,none,electronics
txn_f113983301,cust_8e257b05eb,merch_a10f564b80,dev_949df600c5,ip_45a925984e,pmt_541c4a496d,279.59,2026-01-13 22:27:29,Hyderabad,upi,246,236.48,0,none,grocery
txn_350bf55663,cust_6ef71914fa,merch_29816d48b6,dev_d0863b367e,ip_2233fcc1bb,pmt_3974130346,105.71,2026-01-13 22:30:17,Kochi,card,133,100.0,0,none,utilities
txn_5b8384218e,cust_0920751bda,merch_cac8d54855,dev_c583e118c2,ip_73df4c3055,pmt_9b89bb3881,237.26,2026-01-13 22:31:02,Pune,card,131,366.04,0,none,utilities
txn_0c8340c320,cust_44c7b1af8c,merch_cac8d54855,dev_896b7408e7,ip_0d5f2f6d14,pmt_c34b3cab53,1377.82,2026-01-13 22:34:43,Hyderabad,wallet,370,992.84,0,none,utilities
txn_09de2e6b11,cust_1dd486596d,merch_0e78f7bcdf,dev_1b01d27779,ip_3cfe750ad2,pmt_3574aef986,1254.2,2026-01-13 22:52:30,Chennai,wallet,423,911.43,0,none,fashion
txn_0e7e73c691,cust_21e81dbb24,merch_db564f82de,dev_902c3196ce,ip_e1b3c65bd2,pmt_4594b78c6e,968.19,2026-01-13 23:11:03,Bengaluru,upi,1882,717.73,0,none,pharmacy
txn_30da9ead29,cust_9a00629303,merch_93c07c678c,dev_371d96e39f,ip_f08e108aed,pmt_3469876a7c,1107.18,2026-01-13 23:11:21,Mumbai,wallet,103,788.28,0,none,grocery
txn_7587c594c1,cust_8e818df784,merch_25dcc81629,dev_39ed9e76fe,ip_80da7ea15d,pmt_5baa1bf563,568.68,2026-01-13 23:13:12,Delhi,card,117,974.31,0,none,electronics
txn_16be73e3cf,cust_be08393166,merch_3b043d592f,dev_84d59e6af2,ip_22f4293f3e,pmt_c6993387b4,4253.88,2026-01-13 23:17:21,Bengaluru,upi,59,2388.32,0,none,fuel
txn_062e01f752,cust_a62cd12cd9,merch_d5b415c871,dev_66feba196e,ip_3f27caa1ba,pmt_6561249cb2,1493.45,2026-01-13 23:21:52,Mumbai,wallet,71,1100.33,0,none,pharmacy
txn_0fa302f650,cust_7c584a2b01,merch_875a820e54,dev_f4d249b394,ip_062024feb4,pmt_b1254ff1c3,312.47,2026-01-13 23:31:40,Bengaluru,wallet,144,798.56,0,none,fashion
txn_0d3d7d0c7c,cust_304265f736,merch_5d7550a442,dev_ac87e217ee,ip_a9cd23dcb5,pmt_dd1333627c,1295.01,2026-01-13 23:32:14,Mumbai,wallet,83,1270.66,0,none,utilities
txn_07542d7bd5,cust_54b6d1e39f,merch_0e78f7bcdf,dev_3434367da3,ip_cdfddfff3b,pmt_30726e6e32,460.83,2026-01-13 23:44:34,Lucknow,card,333,774.49,0,none,fashion
txn_09bbe763c9,cust_3df98002bc,merch_93c07c678c,dev_f0db1ad9aa,ip_7c86918abe,pmt_b9be1c96fe,957.93,2026-01-13 23:50:42,Kochi,netbanking,174,1149.97,0,none,grocery
txn_624cbeea8d,cust_c3e362c450,merch_3c23fe8cfe,dev_030a736840,ip_a51c66c000,pmt_aa543a3cc4,4568.35,2026-01-13 23:59:07,Chennai,wallet,106,3116.82,0,none,fashion
txn_df45f86a1f,cust_d440e8cfde,merch_bf368185fd,dev_067ba4754a,ip_7887b239e1,pmt_4e0ff9e358,1104.82,2026-01-14 00:00:32,Mumbai,card,172,1161.06,0,none,electronics
txn_684cd9c4a2,cust_bfb474a629,merch_cf45f9a363,dev_c51dc3194e,ip_7208b2589a,pmt_7039b85373,822.6,2026-01-14 00:06:57,Chennai,wallet,669,630.08,0,none,travel
txn_73efea052a,cust_6502c53b94,merch_4cfa6dbbd7,dev_0ccb04bb13,ip_88e9c1b0ca,pmt_e7225ef685,287.6,2026-01-14 00:27:57,Hyderabad,netbanking,234,346.63,0,none,travel
txn_b5a07599d8,cust_a78e31244f,merch_dc49d9596e,dev_11b8e398b3,ip_53336ba01c,pmt_c0bd394727,2584.7,2026-01-14 00:28:26,Jaipur,upi,118,1800.11,0,none,entertainment
txn_24b174d661,cust_77d202c32b,merch_9bfdc3e901,dev_b3038c87aa,ip_5cf95d0339,pmt_f18b602ab3,390.26,2026-01-14 00:39:07,Chennai,netbanking,217,743.6,0,none,grocery
txn_827ce2a002,cust_0cfdeede76,merch_db564f82de,dev_6a52f50501,ip_86a41fd5d6,pmt_2977f3802f,922.74,2026-01-14 00:43:53,Kolkata,netbanking,243,1057.28,0,none,pharmacy
txn_2647a7bf6e,cust_b9641db3f4,merch_dc3f7ac002,dev_a5cea24f42,ip_c1d9ae6f4d,pmt_2fac3b546a,2001.88,2026-01-14 00:45:12,Jaipur,card,555,1606.47,0,none,entertainment
txn_e674ddaa97,cust_c6d9daaf87,merch_149267c045,dev_0b9d16cace,ip_ae28f5dc9c,pmt_beb3c0ef6b,697.89,2026-01-14 00:46:14,Delhi,card,52,1041.22,0,none,travel
txn_bacb1329c5,cust_24461eb29a,merch_f82df4effe,dev_1dd5e2567f,ip_2b8305dca0,pmt_3e57d60b3d,553.84,2026-01-14 00:55:39,Delhi,card,891,879.44,0,none,entertainment
txn_3a4db46a04,cust_30173e55ee,merch_5843fe5054,dev_8db347b413,ip_dd8f65ed82,pmt_bda7d84b43,452.21,2026-01-14 01:00:41,Hyderabad,upi,7,480.75,0,none,grocery
txn_1954c4fdcb,cust_dd4fe311a4,merch_72bd418f58,dev_15fb702c3b,ip_6fe4d9efd5,pmt_8aa6ea7ebb,344.43,2026-01-14 01:04:28,Mumbai,card,418,352.0,0,none,electronics
txn_3f234b020a,cust_b52cbe3dca,merch_023d4ac6fc,dev_22272b2e14,ip_921dc616e9,pmt_78c3af83aa,1425.24,2026-01-14 01:06:01,Kochi,upi,859,1188.43,0,none,pharmacy
txn_8eccd2ae9c,cust_9d2a2ebc98,merch_218961bd9d,dev_27181abd3b,ip_26c9a12968,pmt_918d3b9020,2059.85,2026-01-14 01:06:47,Jaipur,upi,381,2475.0,0,none,grocery
txn_724c4ff081,cust_07f36e10e6,merch_53c044e34e,dev_79174790e9,ip_f6e381db1d,pmt_ab6ab9b0b8,1267.29,2026-01-14 01:10:04,Chennai,netbanking,61,1435.73,0,none,entertainment
txn_0d3577d8eb,cust_c0a92690a8,merch_3c23fe8cfe,dev_ad3d4ce0db,ip_d7b1ab54c5,pmt_90859b9724,2731.01,2026-01-14 01:25:52,Delhi,card,289,2221.6,0,none,fashion
txn_496b3461fc,cust_0ba60693f8,merch_84cc6f6607,dev_89ebd3f750,ip_a371eb00e8,pmt_44b85642ac,1386.42,2026-01-14 01:25:56,Hyderabad,card,335,1554.67,0,none,fuel
txn_8ad700087b,cust_3798fe183d,merch_cd686e79ec,dev_8cd3c7255d,ip_5c38b14a24,pmt_cae03dc063,1111.26,2026-01-14 01:38:19,Lucknow,wallet,153,1015.38,0,none,entertainment
txn_bbedeceee9,cust_757fc793ce,merch_cf45f9a363,dev_edcba4ff14,ip_7b33bf5e23,pmt_9e65b08e65,1389.36,2026-01-14 02:00:37,Bengaluru,netbanking,313,1428.11,0,none,travel
txn_117c7f8857,cust_4416eb1568,merch_bcf79cde19,dev_21d7cf9484,ip_a44ed36e5d,pmt_b061cd0299,1053.56,2026-01-14 02:04:32,Pune,wallet,51,1386.12,0,none,utilities
txn_af9dae349e,cust_440b9ab30b,merch_72bd418f58,dev_420d2b38c3,ip_41e0a9784b,pmt_47459048c1,2606.93,2026-01-14 02:07:06,Chennai,upi,265,1686.27,0,none,electronics
txn_96af1f423b,cust_86aa1e4c84,merch_6836db54d7,dev_3c33664579,ip_1d7e847a04,pmt_a11c29f0ef,2160.3,2026-01-14 02:26:28,Bengaluru,netbanking,901,1684.76,0,none,fuel
txn_38aca2ce7d,cust_e5ed52e108,merch_9e610a3b92,dev_e29c382448,ip_886e76da20,pmt_0c26ecd0d1,412.95,2026-01-14 02:34:03,Delhi,card,3,328.48,0,none,fuel
txn_fec29b0cea,cust_06a7badbc3,merch_09a38eb2da,dev_22d69adcbb,ip_53f9ef22b5,pmt_547fdf5a1d,236.48,2026-01-14 02:36:52,Kochi,upi,93,194.47,0,none,travel
txn_a1d21c4631,cust_fa493bb4cc,merch_74fde6fdcd,dev_a4ed69c84b,ip_e1f046b72a,pmt_c50ddd6e4d,1374.82,2026-01-14 02:48:58,Jaipur,upi,235,1161.63,0,none,pharmacy
txn_5efb2192bd,cust_21290fd434,merch_dd847da09d,dev_ffd957b8c7,ip_4628a795ea,pmt_a917f73861,620.58,2026-01-14 03:05:52,Jaipur,upi,238,503.59,0,none,food_delivery
txn_a5ac4325ff,cust_785578cc10,merch_c974494c8b,dev_09d5db7b11,ip_b8df823a8d,pmt_6db35a5cfa,211.33,2026-01-14 03:13:08,Bengaluru,netbanking,527,143.95,0,none,electronics
txn_755019ed07,cust_e039a3d8bd,merch_6836db54d7,dev_816b14597e,ip_cffd7fc04e,pmt_9dacaa06e3,1000.94,2026-01-14 03:20:22,Ahmedabad,card,105,801.68,0,none,fuel
