transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,amount,timestamp,location,payment_method,account_age_days,customer_avg_amount,fraud_label,fraud_pattern,merchant_category
txn_0a9e22fc48,cust_db465d8dc0,merch_74fde6fdcd,dev_071fda7be0,ip_883ec9f8d2,pmt_4e15a4af1c,729.39,2026-01-01T14:41:34+00:00,Jaipur,upi,275,714.61,0,,pharmacy
txn_9966ab68ef,cust_e9309274a7,merch_84cc6f6607,dev_bb1a837cde,ip_91403142c9,pmt_ce999f6de0,2201.31,2026-01-01T14:47:46+00:00,Jaipur,wallet,285,2396.27,0,,fuel
txn_f9f4dea19e,cust_fb20392410,merch_76949dba68,dev_70034fcc86,ip_09f2cff294,pmt_c2667a9fee,773.39,2026-01-01T15:00:02+00:00,Mumbai,wallet,1655,851.36,0,,entertainment
txn_445adc7725,cust_70249744d6,merch_5843fe5054,dev_f9a3632a94,ip_d2f2ce3ce7,pmt_916f66d57b,654.72,2026-01-01T15:00:38+00:00,Pune,netbanking,470,1637.84,0,,grocery
txn_af1a8ca115,cust_8c49905975,merch_0d677f499e,dev_377721210d,ip_622882046a,pmt_b7805b4d75,217.72,2026-01-01T15:03:19+00:00,Delhi,card,204,404.05,0,,fashion
txn_ee89a39aa9,cust_85f2b402e4,merch_a4649a3467,dev_4cffca0d06,ip_dc4ab79938,pmt_7398f10cb9,1692.06,2026-01-01T15:30:27+00:00,Hyderabad,upi,11,605.58,0,,fuel
txn_77ddd2b831,cust_26e3f1594d,merch_5843fe5054,dev_d2d56c4601,ip_813ad6c009,pmt_1aa4981982,447.23,2026-01-01T15:32:38+00:00,Bengaluru,wallet,152,633.02,0,,grocery
txn_14587a051a,cust_fb4db8bad8,merch_15dde57415,dev_600ce327d5,ip_a0f3ec17dd,pmt_d1cc417d20,168.32,2026-01-01T15:33:52+00:00,Jaipur,upi,965,263.94,0,,electronics
txn_b18aef3323,cust_697825622a,merch_a10f564b80,dev_3b10fbee0d,ip_83aec5ea67,pmt_f30b9f89f4,2991.45,2026-01-01T15:43:29+00:00,Kolkata,netbanking,126,2699.10,0,,grocery
txn_cb620e93f2,cust_f168a8aa71,merch_50552bde41,dev_e6bbe4891d,ip_a3f1c4b184,pmt_86f898c354,1806.31,2026-01-01T15:44:31+00:00,Lucknow,card,534,972.83,0,,food_delivery
txn_b6c32d3c4d,cust_bd169893c1,merch_15dde57415,dev_12e1390ed2,ip_4e47f82cf2,pmt_fee32c6836,1617.63,2026-01-01T16:03:36+00:00,Hyderabad,netbanking,441,838.15,0,,electronics
txn_7df18180c4,cust_9c7b0b9bd4,merch_db564f82de,dev_e0c0dc038c,ip_bbad9db50b,pmt_bb91556c65,643.94,2026-01-01T16:11:27+00:00,Kochi,wallet,436,892.68,0,,pharmacy
txn_b414fb7939,cust_7833be614a,merch_38716f0aba,dev_c12e29bda2,ip_0576e19e18,pmt_3e08a65e80,667.96,2026-01-01T16:20:43+00:00,Mumbai,wallet,5,390.12,0,,food_delivery
txn_1e64c80af1,cust_d8b8b7c3d9,merch_2e589c17ff,dev_7a0e1a7e2b,ip_6c11b833c5,pmt_46d8cfbef3,773.24,2026-01-01T16:24:01+00:00,Chandigarh,card,476,562.53,0,,entertainment
txn_e35d84dc43,cust_e62398ca9f,merch_e913595253,dev_2cb836e7fa,ip_36e8f36c26,pmt_b379e6f6f7,667.46,2026-01-01T16:28:43+00:00,Mumbai,card,140,829.26,0,,pharmacy
txn_4a481a4add,cust_e5a8290af3,merch_f810bf5b6d,dev_85cb90eca8,ip_a9ed230d45,pmt_d2536aa18f,583.04,2026-01-01T16:56:26+00:00,Chandigarh,netbanking,166,433.95,0,,food_delivery
txn_2620faf108,cust_5a8e81041b,merch_6f6cfb25aa,dev_bf4d782a41,ip_412b2dda97,pmt_56e4c48c38,556.99,2026-01-01T17:21:32+00:00,Bengaluru,netbanking,418,528.81,0,,entertainment
txn_ab75a7b4bf,cust_9cfd0786b1,merch_3195323114,dev_a6e5926490,ip_d2fb17c133,pmt_191fa58aa2,1784.11,2026-01-01T17:21:41+00:00,Delhi,card,367,1606.63,0,,grocery
txn_519945766b,cust_073bc6c49d,merch_4cfa6dbbd7,dev_3aa5a8ddad,ip_48fe31aa81,pmt_d6f727f708,267.82,2026-01-01T17:22:19+00:00,Bengaluru,upi,12,479.87,0,,travel
txn_909376a2c7,cust_dc4ee00869,merch_e913595253,dev_d0aebaef0c,ip_01ba281e05,pmt_93f625cb77,364.71,2026-01-01T17:25:51+00:00,Chandigarh,netbanking,24,514.00,0,,pharmacy
txn_f9bbb3ee89,cust_65e9f98dd5,merch_21e6ea0d08,dev_ef7bd67a75,ip_31c10cb89e,pmt_b070e5bb1e,990.97,2026-01-01T17:46:59+00:00,Bengaluru,card,675,739.58,0,,electronics
txn_f9f4905ed4,cust_f653b16d84,merch_5843fe5054,dev_df2827db0d,ip_b18e1ef30e,pmt_6dede9f7aa,2948.10,2026-01-01T18:01:40+00:00,Chennai,netbanking,2,1836.88,0,,grocery
txn_4c2af2cd3d,cust_5ef1fb300d,merch_023d4ac6fc,dev_ddaeb9c204,ip_a20dc4746d,pmt_8ee6871a94,1082.06,2026-01-01T18:25:24+00:00,Chandigarh,card,120,1074.94,0,,pharmacy
txn_3b2ebf51bf,cust_70137c051c,merch_93c07c678c,dev_fdb06ad31b,ip_12baf37c4f,pmt_68918ef6c1,890.96,2026-01-01T18:30:43+00:00,Mumbai,netbanking,36,583.26,0,,grocery
txn_944aefcaf5,cust_2bc5edf641,merch_6b13b81417,dev_7a13d556e7,ip_6c0b52a8a7,pmt_dc50625d9f,182.42,2026-01-01T18:35:35+00:00,Ahmedabad,card,866,392.67,0,,jewelry
txn_295342de56,cust_c4f6b7740d,merch_f82df4effe,dev_04169b9a64,ip_0d1afdba6a,pmt_c5295f2019,535.62,2026-01-01T19:10:11+00:00,Kochi,netbanking,274,432.11,0,,entertainment
txn_c3c2101a16,cust_3f49603f5d,merch_38716f0aba,dev_2796b8bcae,ip_1d04bf653a,pmt_9cf1a026d0,551.25,2026-01-01T19:12:12+00:00,Hyderabad,card,414,639.22,0,,food_delivery
txn_335599c852,cust_180aa526fc,merch_3c23fe8cfe,dev_550d8d6f57,ip_bda75a2ae3,pmt_d02e848af5,301.78,2026-01-01T19:13:15+00:00,Kolkata,wallet,30,673.36,0,,fashion
txn_23dc603a65,cust_cf6a251f2f,merch_93c07c678c,dev_8460b2fd36,ip_af42baa42d,pmt_2790fa45b4,381.56,2026-01-01T19:17:29+00:00,Ahmedabad,netbanking,405,360.03,0,,grocery
txn_dfc2835d15,cust_2c5e4c4602,merch_879f14a7e3,dev_d18ce17e13,ip_b9d09673ef,pmt_82047c3da3,281.30,2026-01-01T19:23:47+00:00,Bengaluru,netbanking,224,313.46,0,,grocery
txn_b7abbafcec,cust_53425c4858,merch_9bfdc3e901,dev_bdecbe1da5,ip_d2253214ad,pmt_dcd4009308,432.22,2026-01-01T19:45:27+00:00,Delhi,netbanking,17,176.17,0,,grocery
txn_b53e5b596e,cust_0439b8d6e8,merch_0d677f499e,dev_2fa0a2c3b5,ip_982d8af6ae,pmt_0c7b758ac6,1414.32,2026-01-01T20:00:34+00:00,Kolkata,upi,893,868.34,0,,fashion
txn_52d6be83c8,cust_e1a1870608,merch_dd847da09d,dev_6a082205b2,ip_a7504f15ba,pmt_32761c0468,692.06,2026-01-01T20:04:25+00:00,Bengaluru,card,171,764.90,0,,food_delivery
txn_1fd6d5ac5b,cust_15fe40e9bb,merch_3423259716,dev_b9b12a59c9,ip_8a7d52c7b0,pmt_f06037bcf6,4250.53,2026-01-01T20:09:52+00:00,Mumbai,upi,12,1412.86,0,,fashion
txn_5e6af44d93,cust_47e1e517fc,merch_09a38eb2da,dev_6152d25252,ip_ecc506fec7,pmt_14bac7e37c,184.10,2026-01-01T20:13:02+00:00,Kochi,card,146,254.40,0,,travel
txn_a1d955db52,cust_13b245c2bc,merch_f810bf5b6d,dev_eda76c4ff9,ip_e7576d8d1b,pmt_d324283fae,590.79,2026-01-01T20:16:34+00:00,Jaipur,card,496,1076.38,0,,food_delivery
txn_542b5d49ec,cust_a7a4db9cfc,merch_218961bd9d,dev_98dc639aad,ip_48ea9eaaf1,pmt_4887e708b1,499.14,2026-01-01T20:24:34+00:00,Chandigarh,wallet,286,385.43,0,,grocery
txn_11fa7fca7f,cust_2ff87e48e2,merch_4fce905382,dev_88e9dcde51,ip_5a13823349,pmt_cdccb586f8,567.62,2026-01-01T20:32:42+00:00,Kochi,upi,322,661.84,0,,utilities
txn_3081ef2566,cust_294028f96e,merch_98e81e8358,dev_40591f3143,ip_763500c222,pmt_8ba005a73e,1040.21,2026-01-01T20:47:59+00:00,Pune,netbanking,562,756.17,0,,jewelry
txn_02efbbd93d,cust_72832f30ec,merch_50552bde41,dev_b4a8a40ccd,ip_45bab1fba9,pmt_8dbbf9eb8d,593.22,2026-01-01T20:51:31+00:00,Delhi,wallet,616,570.99,0,,food_delivery
txn_d6436840cb,cust_c5489a56d3,merch_1c7213e152,dev_fb15fb888f,ip_6fe8a81519,pmt_7c2d2a5dac,295.09,2026-01-01T20:59:05+00:00,Chandigarh,upi,230,466.30,0,,grocery
txn_7a28561263,cust_92a75cd321,merch_84cc6f6607,dev_a9da82fc84,ip_0825f034ec,pmt_91c5f23df7,588.11,2026-01-01T21:29:54+00:00,Bengaluru,wallet,770,674.54,0,,fuel
txn_d15185e7dd,cust_3f6f71092c,merch_cd686e79ec,dev_6355a5f179,ip_c093206854,pmt_1b4e0d8d29,51.70,2026-01-01T21:34:52+00:00,Chandigarh,card,9,780.90,1,,entertainment
txn_b72fc87b1b,cust_3f6f71092c,merch_7019fa8b8c,dev_6355a5f179,ip_c093206854,pmt_b7c36044b5,95.83,2026-01-01T21:36:17+00:00,Chandigarh,card,9,780.90,1,,pharmacy
txn_657b6381d5,cust_3f6f71092c,merch_b588adf2cf,dev_6355a5f179,ip_c093206854,pmt_1b4e0d8d29,102.99,2026-01-01T21:36:18+00:00,Chandigarh,card,9,780.90,1,,fashion
txn_49011dd937,cust_3f6f71092c,merch_13c4d99849,dev_6355a5f179,ip_c093206854,pmt_1b4e0d8d29,37.66,2026-01-01T21:37:48+00:00,Chandigarh,card,9,780.90,1,,fashion
txn_3e78f2e26c,cust_3f6f71092c,merch_8d74118aac,dev_6355a5f179,ip_c093206854,pmt_b7c36044b5,68.01,2026-01-01T21:38:43+00:00,Chandigarh,card,9,780.90,1,,travel
txn_e065167a2c,cust_a2fe6c5414,merch_153644e3cb,dev_b06e430302,ip_9de9408302,pmt_ab93e2abc8,580.88,2026-01-01T21:51:50+00:00,Hyderabad,upi,616,469.79,0,,travel
txn_a52cc7cf9b,cust_8f0b0cf113,merch_7b950a0080,dev_9e4e637ce6,ip_223dafbae0,pmt_91d4cb4656,778.78,2026-01-01T21:54:03+00:00,Mumbai,card,426,921.80,0,,food_delivery
txn_45221e9de7,cust_910dbd39ce,merch_cac8d54855,dev_544a2747e4,ip_9eb5c08924,pmt_25f6c76b78,134.20,2026-01-01T21:57:31+00:00,Bengaluru,netbanking,33,233.19,0,,utilities
txn_764ac0efa7,cust_58e9d721a1,merch_b548ea499c,dev_e381eab27c,ip_5766ef560a,pmt_60becdc27d,134.26,2026-01-01T21:57:37+00:00,Bengaluru,wallet,54,100.00,0,,jewelry
txn_14b25f1708,cust_b164b6aac0,merch_4cfa6dbbd7,dev_3e1c79c095,ip_5b4062c6a2,pmt_039003d32c,751.38,2026-01-01T22:15:31+00:00,Jaipur,netbanking,404,352.89,0,,travel
txn_63e0c1a930,cust_08d3f437e0,merch_4096571ef3,dev_14bed3d918,ip_e939fde3c9,pmt_66129a68e5,264.00,2026-01-01T22:28:54+00:00,Mumbai,card,822,350.49,0,,entertainment
txn_9a5e35870f,cust_011b3a1aca,merch_eb9d5ebaf4,dev_65abd1098c,ip_7815716b28,pmt_88f9342923,240.96,2026-01-01T22:46:46+00:00,Lucknow,upi,78,501.44,0,,electronics
txn_c8c1554c20,cust_00c8e50ce8,merch_7019fa8b8c,dev_e02b2a6a54,ip_88ebaf5906,pmt_279a481f18,237.18,2026-01-01T23:29:37+00:00,Ahmedabad,wallet,4,253.86,0,,pharmacy
txn_73df5e9e03,cust_2b95648561,merch_68ce248b11,dev_e4c97412bd,ip_c1bb0fa710,pmt_c35d821084,329.04,2026-01-01T23:36:56+00:00,Bengaluru,netbanking,24,373.57,0,,grocery
txn_171ad01d36,cust_e42420eb49,merch_3195323114,dev_b640ce4780,ip_29e2e32b24,pmt_68c92afc10,1597.21,2026-01-01T23:40:30+00:00,Hyderabad,card,230,1046.53,0,,grocery
txn_10c0a8fbe6,cust_2ee74452f0,merch_993b9e2f43,dev_8c889cd3ca,ip_7503199159,pmt_9841caab11,314.44,2026-01-01T23:41:08+00:00,Bengaluru,upi,399,417.08,0,,utilities
txn_a50158d334,cust_6582fc19a0,merch_b3cd51543f,dev_599f5e02c6,ip_b42e36a1b8,pmt_fc391c8bd6,1287.78,2026-01-01T23:44:02+00:00,Delhi,netbanking,16,1309.27,0,,fuel
txn_d82f759a0b,cust_2ec77ba207,merch_09a38eb2da,dev_20f3d9fc3f,ip_890f6ad887,pmt_a9f8f4b0b1,449.27,2026-01-01T23:46:03+00:00,Hyderabad,card,1068,449.57,0,,travel
txn_113d372af3,cust_3fcf9fd255,merch_29816d48b6,dev_a6d9f4586d,ip_80635fb917,pmt_74bab6928c,825.15,2026-01-01T23:49:36+00:00,Lucknow,card,227,510.49,0,,utilities
txn_fbd9bd40e7,cust_259f0d4826,merch_2a53c49e2e,dev_52fea1510a,ip_61d24e5ef9,pmt_d35e6c8688,1777.45,2026-01-01T23:49:50+00:00,Kochi,wallet,609,1845.90,0,,entertainment
txn_74860028c6,cust_b93585f566,merch_218961bd9d,dev_301654b96e,ip_b176c51cfc,pmt_ed1bf9e23d,2233.29,2026-01-02T00:05:26+00:00,Pune,upi,1623,1727.97,0,,grocery
txn_9ba1e86aff,cust_8376298f14,merch_cf45f9a363,dev_7f13eba5b9,ip_c730f4f5ad,pmt_fee3684208,2351.86,2026-01-02T00:07:12+00:00,Pune,netbanking,84,2386.10,0,,travel
txn_879f5a9266,cust_d8f234df8a,merch_b074f09044,dev_446b30eea0,ip_1c620f1375,pmt_0a114e2150,3230.53,2026-01-02T00:11:25+00:00,Delhi,card,199,2846.08,0,,fashion
txn_104bdc2d8b,cust_78c076c1b1,merch_dec5f39188,dev_c857a9b112,ip_aef908c76f,pmt_83da30ff5e,3148.10,2026-01-02T00:43:48+00:00,Kochi,netbanking,185,1336.20,0,,utilities
txn_35e0a1e7ef,cust_c5224f4b83,merch_9e610a3b92,dev_ff3296a027,ip_c02480f951,pmt_99107fcc32,2212.09,2026-01-02T00:50:11+00:00,Kolkata,netbanking,368,2298.33,0,,fuel
txn_a063db2ce6,cust_e0a2a3af18,merch_5843fe5054,dev_ea660c63c0,ip_cda06cf802,pmt_764b91f54d,3766.05,2026-01-02T00:56:49+00:00,Delhi,upi,829,2790.93,0,,grocery
txn_b1521ebfc7,cust_334eca1f83,merch_6836db54d7,dev_067572fa57,ip_31e33916c2,pmt_8ee2c0e34c,312.12,2026-01-02T01:01:36+00:00,Delhi,card,540,276.95,0,,fuel
txn_a64bcb4edb,cust_fa87cf2e06,merch_dd847da09d,dev_bd0a735ea1,ip_639296d58a,pmt_dc6a1defa7,547.73,2026-01-02T01:10:24+00:00,Lucknow,upi,19,572.63,0,,food_delivery
txn_06144effdb,cust_612eb0eeb2,merch_affbcbf6fb,dev_bc0bdcd90e,ip_99ed2e94fd,pmt_d39cff1865,96.20,2026-01-02T01:36:39+00:00,Lucknow,card,23,188.61,0,,travel
txn_b0c8c10bf9,cust_44d81549eb,merch_b074f09044,dev_df85ee458a,ip_45712150ca,pmt_f9dbccb87b,480.79,2026-01-02T02:34:28+00:00,Chennai,wallet,458,490.29,0,,fashion
txn_1f7549a78f,cust_6afffebad1,merch_4096571ef3,dev_688344d997,ip_67a84b569e,pmt_0f88095450,942.73,2026-01-02T02:45:33+00:00,Ahmedabad,upi,127,877.10,0,,entertainment
txn_26a5ea50ab,cust_f81f8b2329,merch_153644e3cb,dev_45886f04c4,ip_04907ef6ef,pmt_4e64c37aa5,46.31,2026-01-02T02:47:22+00:00,Kolkata,netbanking,535,145.56,0,,travel
txn_a153a6a600,cust_e6c41a7a67,merch_50552bde41,dev_6c040edf3f,ip_cf244ace7b,pmt_99ecf4399a,1055.12,2026-01-02T02:51:17+00:00,Ahmedabad,wallet,236,706.41,0,,food_delivery
txn_d4d868a49d,cust_6afffebad1,merch_d5b415c871,dev_688344d997,ip_67a84b569e,pmt_0f88095450,971.73,2026-01-02T03:01:30+00:00,Ahmedabad,upi,127,877.10,0,,pharmacy
txn_700eab7c3b,cust_dba39a2aba,merch_b87aa58f30,dev_a706b1c600,ip_3549d386db,pmt_ed73c6f74e,1053.85,2026-01-02T03:01:32+00:00,Hyderabad,netbanking,51,606.82,0,,jewelry
txn_5b67cfbf84,cust_b66e9edc7a,merch_7019fa8b8c,dev_df1c153eb5,ip_d2877165ae,pmt_e9c49883af,448.80,2026-01-02T03:31:41+00:00,Ahmedabad,card,182,444.17,0,,pharmacy
txn_d655b1f5ac,cust_aede8971f6,merch_0e78f7bcdf,dev_2209b40d8a,ip_df190c11e7,pmt_e16a9eeba5,243.41,2026-01-02T03:51:17+00:00,Bengaluru,netbanking,340,400.52,0,,fashion
txn_940a48e3b3,cust_58ecc65bde,merch_af480e66c1,dev_6f8eb98f51,ip_f93d3b6dfa,pmt_a145bac195,95.04,2026-01-02T03:56:51+00:00,Chennai,netbanking,905,163.84,0,,fashion
txn_effabe5a04,cust_58ecc65bde,merch_68ce248b11,dev_c337bc6fdb,ip_f93d3b6dfa,pmt_201f1d0c62,86.18,2026-01-02T03:57:17+00:00,Chennai,netbanking,905,163.84,0,,grocery
txn_ca7f012fc9,cust_ffc2b4a423,merch_dd847da09d,dev_cb99f238e9,ip_c1cbb606c4,pmt_3ed24fbdc5,684.36,2026-01-02T04:05:42+00:00,Kolkata,wallet,666,652.24,0,,food_delivery
txn_da71f7777d,cust_272281eb51,merch_73b110adea,dev_18602ffc86,ip_c9e6439579,pmt_8a859c3167,371.51,2026-01-02T04:05:55+00:00,Lucknow,upi,341,671.64,0,,grocery
txn_81fc5d0376,cust_073bc6c49d,merch_b87aa58f30,dev_3aa5a8ddad,ip_48fe31aa81,pmt_d6f727f708,714.43,2026-01-02T04:08:11+00:00,Bengaluru,upi,12,479.87,0,,jewelry
txn_817ff0602f,cust_ca81ce34ee,merch_dd847da09d,dev_dac702eeb5,ip_c19f2a804b,pmt_898483e570,1197.52,2026-01-02T04:24:15+00:00,Hyderabad,upi,2496,972.63,0,,food_delivery
txn_2874200fc4,cust_e6ecb05408,merch_9b8a3e2865,dev_f67cdc046f,ip_4fd60b0188,pmt_a4cbd9d086,500.33,2026-01-02T04:46:07+00:00,Delhi,wallet,438,391.94,0,,entertainment
txn_f32d343643,cust_ed71428a5f,merch_acb8176511,dev_ce2ed59a77,ip_6463070a86,pmt_ad567f9426,971.82,2026-01-02T05:04:19+00:00,Pune,wallet,525,825.64,0,,travel
txn_97aac838d8,cust_a087dca356,merch_48ebb81d43,dev_a9f7dede4f,ip_52b4e9bc5a,pmt_5aaa3a24e5,81.97,2026-01-02T05:09:50+00:00,Delhi,netbanking,140,176.41,0,,pharmacy
txn_ebb0da6426,cust_45d9e14495,merch_5d7550a442,dev_305a119210,ip_3b797042ff,pmt_947e0aca8a,8000.00,2026-01-02T05:17:40+00:00,Kolkata,card,2,890.90,1,,utilities
txn_a1b9c31a73,cust_d4974992e5,merch_13c4d99849,dev_50d1be393e,ip_db4f1aba93,pmt_422bfaffea,1566.22,2026-01-02T05:19:07+00:00,Chennai,card,16,2061.50,0,,fashion
txn_474611e6bb,cust_cc308e3582,merch_53c044e34e,dev_3e84376105,ip_1212d080cf,pmt_baa7255fdf,774.80,2026-01-02T05:21:32+00:00,Jaipur,wallet,455,645.61,0,,entertainment
txn_3067007376,cust_8bae8aa989,merch_3c23fe8cfe,dev_ef5e60dc48,ip_8dd9419aed,pmt_7e85111568,197.27,2026-01-02T05:25:50+00:00,Lucknow,netbanking,1148,317.35,0,,fashion
txn_a11ed36a36,cust_612eb0eeb2,merch_3b8ab97346,dev_bc0bdcd90e,ip_409b9dcf3b,pmt_d39cff1865,162.62,2026-01-02T05:26:52+00:00,Lucknow,card,23,188.61,0,,entertainment
txn_9e3bd97cef,cust_83851ca900,merch_8d74118aac,dev_e6e8efc2c4,ip_3f908558e4,pmt_b7a08412d0,260.71,2026-01-02T05:36:48+00:00,Chennai,wallet,494,263.35,0,,travel
txn_9c808b3000,cust_bdd89cf155,merch_d5b415c871,dev_e201f14d6f,ip_87bc138176,pmt_ca4153ae8e,1009.90,2026-01-02T05:36:56+00:00,Lucknow,netbanking,243,1433.87,0,,pharmacy
txn_107aa34f6a,cust_e0e7372d56,merch_38716f0aba,dev_9b2ae924ce,ip_f3011d6f8c,pmt_7698b37778,1802.87,2026-01-02T05:37:14+00:00,Chennai,netbanking,29,2230.74,0,,food_delivery
txn_a1706f75c8,cust_5f7f6fd366,merch_bf368185fd,dev_9506285660,ip_b6b1a3c3cb,pmt_50159df940,906.44,2026-01-02T05:40:34+00:00,Ahmedabad,wallet,290,807.13,0,,electronics
txn_4947e87998,cust_29ece55664,merch_b87aa58f30,dev_d52237cab6,ip_7330035142,pmt_b9da1d2656,350.05,2026-01-02T05:45:04+00:00,Ahmedabad,wallet,1635,491.14,0,,jewelry
txn_e9e75e25e3,cust_f16d225f01,merch_cd686e79ec,dev_7c834213e7,ip_bc7ce022d4,pmt_1e97eb67ac,574.85,2026-01-02T06:01:37+00:00,Hyderabad,netbanking,32,478.39,0,,entertainment
txn_9dbc3b82fd,cust_67957612ba,merch_dec5f39188,dev_bf6eaaa640,ip_383622bc3f,pmt_027a31d703,493.06,2026-01-02T06:33:07+00:00,Jaipur,netbanking,1127,381.50,0,,utilities
txn_18aca229e5,cust_6095e049c6,merch_09a38eb2da,dev_4d826eaebc,ip_3e306de575,pmt_e96bd8a185,575.58,2026-01-02T06:39:31+00:00,Delhi,netbanking,659,759.67,0,,travel
txn_cd5c131eb2,cust_c23fb617ac,merch_dc3f7ac002,dev_1dc2713b93,ip_603d033587,pmt_d53772612d,1289.37,2026-01-02T06:44:23+00:00,Lucknow,card,81,863.18,0,,entertainment
txn_a320c07d34,cust_096dc0adf2,merch_6f6cfb25aa,dev_faf5c9984e,ip_d4b21a652b,pmt_e8c117d5f1,842.66,2026-01-02T07:09:55+00:00,Pune,card,25,827.50,0,,entertainment
txn_bc32c32a4a,cust_8df521928b,merch_74fde6fdcd,dev_96192626d9,ip_ec1fb7a910,pmt_08cdc08c2c,297.87,2026-01-02T07:10:49+00:00,Chandigarh,card,142,242.51,0,,pharmacy
txn_d5f9a0dbc1,cust_a9f68f749a,merch_bf368185fd,dev_20a5d3d9d1,ip_b31e71864c,pmt_a9d2aaf439,2119.01,2026-01-02T07:12:30+00:00,Hyderabad,netbanking,523,1582.42,0,,electronics
txn_f80c7464f9,cust_bdd89cf155,merch_72bd418f58,dev_e201f14d6f,ip_87bc138176,pmt_ca4153ae8e,1487.26,2026-01-02T07:21:26+00:00,Lucknow,netbanking,243,1433.87,0,,electronics
txn_147c842a48,cust_f26b9efcc9,merch_48ebb81d43,dev_737198d9aa,ip_b839fa8755,pmt_c19c2043ef,531.26,2026-01-02T07:21:39+00:00,Mumbai,upi,1504,950.39,0,,pharmacy
txn_079edf3956,cust_4e66f4d5cb,merch_4fce905382,dev_866a3e3a23,ip_bf8b92d146,pmt_c8cb7ee237,1503.21,2026-01-02T07:23:28+00:00,Jaipur,card,466,1784.57,0,,utilities
txn_03503d8d01,cust_771cc22de8,merch_73b110adea,dev_2020f586df,ip_297a047fe7,pmt_ec9d0c4d3c,883.72,2026-01-02T07:23:49+00:00,Chandigarh,wallet,392,1034.38,0,,grocery
txn_ce859c2b34,cust_3cc3a887cf,merch_4096571ef3,dev_1f71f24ebf,ip_6978605293,pmt_22c588678a,213.77,2026-01-02T07:29:25+00:00,Ahmedabad,card,128,171.95,0,,entertainment
txn_8d0ecff5e6,cust_966df86c10,merch_966aed08f2,dev_a36b2811c0,ip_de534b01e8,pmt_0e5fd2c383,579.40,2026-01-02T07:42:44+00:00,Chennai,netbanking,162,547.42,0,,grocery
txn_b5d53eee0b,cust_70249744d6,merch_5843fe5054,dev_f9a3632a94,ip_d2f2ce3ce7,pmt_916f66d57b,2250.16,2026-01-02T07:53:23+00:00,Pune,netbanking,470,1637.84,0,,grocery
txn_715ca5bbd5,cust_9440dc6b54,merch_3b8ab97346,dev_90d097ff7e,ip_ced31555d9,pmt_cc23722b05,587.02,2026-01-02T07:55:58+00:00,Kolkata,netbanking,58,727.17,0,,entertainment
txn_ba82def579,cust_c41b903c61,merch_eb9d5ebaf4,dev_5f92d317ac,ip_45f1385895,pmt_6677dce43f,661.58,2026-01-02T08:23:44+00:00,Jaipur,wallet,48,482.42,0,,electronics
txn_29b2ceb8b3,cust_db5d479323,merch_2e589c17ff,dev_192a641765,ip_9ff3a1c8fd,pmt_6936ce7834,1052.33,2026-01-02T08:35:11+00:00,Pune,upi,119,828.55,0,,entertainment
txn_509353a25d,cust_cb02b36eb8,merch_4cfa6dbbd7,dev_a17e2be877,ip_9e61cbcf3b,pmt_f7086ad100,745.33,2026-01-02T08:53:18+00:00,Mumbai,upi,149,447.33,0,,travel
txn_eb65a68ccc,cust_3cc9fd020d,merch_6836db54d7,dev_19c1c8bd3d,ip_34ac93cd6d,pmt_c727f36326,559.01,2026-01-02T08:59:18+00:00,Ahmedabad,wallet,4,418.12,0,,fuel
txn_bce1f0927f,cust_1a4904544e,merch_9e610a3b92,dev_30005e8682,ip_a4857af403,pmt_dd8c569e2c,441.70,2026-01-02T09:08:43+00:00,Chandigarh,wallet,583,447.67,0,,fuel
txn_67eba90d81,cust_2f818c85e2,merch_a4649a3467,dev_8c4d53816a,ip_1564cda71f,pmt_fe9a4da5b7,858.25,2026-01-02T09:10:25+00:00,Mumbai,wallet,1157,803.57,0,,fuel
txn_4d4f7150a1,cust_244f4a9fc8,merch_153644e3cb,dev_b51dbe46c8,ip_dce9a57b5c,pmt_8074171e50,1013.69,2026-01-02T09:11:34+00:00,Mumbai,wallet,479,903.48,0,,travel
txn_c7e7aeccdf,cust_6afffebad1,merch_3195323114,dev_688344d997,ip_67a84b569e,pmt_0f88095450,885.46,2026-01-02T09:16:09+00:00,Ahmedabad,upi,127,877.10,0,,grocery
txn_442a2edfc3,cust_30fe59a36b,merch_73b110adea,dev_b86450d625,ip_4a2dd1bade,pmt_7bb886b69d,788.01,2026-01-02T09:16:45+00:00,Bengaluru,card,64,590.36,0,,grocery
txn_3a11131947,cust_0e037fd06d,merch_2a53c49e2e,dev_dbd3dce88b,ip_e2b42de5a8,pmt_8c2d0e9441,483.64,2026-01-02T09:25:11+00:00,Mumbai,card,887,463.40,0,,entertainment
txn_1aa0431e75,cust_068822d367,merch_2e589c17ff,dev_681e092203,ip_a93e4a74e1,pmt_6bacb1fd3c,514.12,2026-01-02T09:39:55+00:00,Pune,upi,239,422.76,0,,entertainment
txn_f6337bddc3,cust_1db63507e5,merch_218961bd9d,dev_c29844277a,ip_d15e94122f,pmt_534291f6d7,360.50,2026-01-02T09:50:26+00:00,Mumbai,upi,153,325.80,0,,grocery
txn_8071feeb00,cust_05bb7787dc,merch_1c7213e152,dev_d64ba541ab,ip_fc28df66fa,pmt_a3f6eaa5ed,590.26,2026-01-02T09:52:58+00:00,Kochi,card,1070,762.48,0,,grocery
